campaign_id,customer_id,campaign_name,campaign_date,channel,response,conversion,campaign_cost,attributed_revenue
CAMP_Upsell_Enterprise_Features_8226,CUST_0223,Upsell_Enterprise_Features,2024-07-20,Webinar,Clicked,True,354,0
CAMP_New_Customer_Onboarding_2859,CUST_0223,New_Customer_Onboarding,2024-03-31,Email,Opened,True,239,0
CAMP_Renewal_Campaign_5293,CUST_0223,Renewal_Campaign,2022-04-07,LinkedIn,Opened,False,305,0
CAMP_Email_Security_Webinar_Series_8897,CUST_0225,Email_Security_Webinar_Series,2024-07-21,Email,No Response,False,298,0
CAMP_Q1_2024_Security_Awareness_3324,CUST_0226,Q1_2024_Security_Awareness,2023-03-19,Webinar,Opened,False,134,0
CAMP_Renewal_Campaign_4684,CUST_0226,Renewal_Campaign,2022-10-29,Email,Opened,False,346,0
CAMP_Q2_2024_Feature_Launch_8019,CUST_0227,Q2_2024_Feature_Launch,2023-04-07,Phone,Opened,False,94,183
CAMP_Q1_2024_Security_Awareness_6932,CUST_0228,Q1_2024_Security_Awareness,2022-05-19,LinkedIn,No Response,False,437,0
CAMP_New_Customer_Onboarding_9484,CUST_0228,New_Customer_Onboarding,2023-05-14,Phone,Registered,False,350,2636
CAMP_Q2_2024_Feature_Launch_4943,CUST_0228,Q2_2024_Feature_Launch,2023-08-11,LinkedIn,Registered,False,465,0
CAMP_Upsell_Enterprise_Features_7402,CUST_0229,Upsell_Enterprise_Features,2022-06-16,Email,Opened,False,372,0
CAMP_New_Customer_Onboarding_3643,CUST_0229,New_Customer_Onboarding,2022-06-26,LinkedIn,Opened,False,407,0
CAMP_Q3_2024_Compliance_Focus_3955,CUST_0229,Q3_2024_Compliance_Focus,2024-04-20,Email,Opened,False,369,3263
CAMP_Q2_2024_Feature_Launch_7637,CUST_0231,Q2_2024_Feature_Launch,2022-10-29,Direct Mail,Clicked,False,440,0
CAMP_Threat_Intelligence_Demo_3725,CUST_0232,Threat_Intelligence_Demo,2024-07-19,LinkedIn,Clicked,False,149,0
CAMP_Q3_2024_Compliance_Focus_7683,CUST_0232,Q3_2024_Compliance_Focus,2022-06-13,LinkedIn,Opened,False,173,0
CAMP_New_Customer_Onboarding_1753,CUST_0233,New_Customer_Onboarding,2023-05-16,Phone,Opened,False,380,0
CAMP_Q2_2024_Feature_Launch_2150,CUST_0233,Q2_2024_Feature_Launch,2024-01-14,Phone,Opened,False,247,0
CAMP_New_Customer_Onboarding_9756,CUST_0234,New_Customer_Onboarding,2024-01-16,Email,Opened,False,194,0
CAMP_Archive_Upgrade_Campaign_9397,CUST_0234,Archive_Upgrade_Campaign,2023-08-06,Email,Opened,False,474,0
CAMP_Q3_2024_Compliance_Focus_2350,CUST_0235,Q3_2024_Compliance_Focus,2022-02-19,LinkedIn,Registered,True,421,0
CAMP_Q2_2024_Feature_Launch_7885,CUST_0235,Q2_2024_Feature_Launch,2022-08-22,Phone,Clicked,True,356,0
CAMP_Q2_2024_Feature_Launch_6575,CUST_0236,Q2_2024_Feature_Launch,2023-08-30,Webinar,No Response,False,453,0
CAMP_Archive_Upgrade_Campaign_4397,CUST_0236,Archive_Upgrade_Campaign,2022-05-30,Phone,Opened,False,483,0
CAMP_Email_Security_Webinar_Series_4420,CUST_0236,Email_Security_Webinar_Series,2023-02-14,LinkedIn,No Response,False,452,0
CAMP_Upsell_Enterprise_Features_9879,CUST_0236,Upsell_Enterprise_Features,2023-10-27,Direct Mail,Registered,False,256,0
CAMP_Archive_Upgrade_Campaign_9301,CUST_0237,Archive_Upgrade_Campaign,2023-06-07,Direct Mail,Registered,False,468,0
CAMP_New_Customer_Onboarding_6032,CUST_0237,New_Customer_Onboarding,2022-07-02,LinkedIn,Registered,False,457,0
CAMP_Q1_2024_Security_Awareness_5821,CUST_0237,Q1_2024_Security_Awareness,2022-08-11,Webinar,No Response,False,484,0
CAMP_Renewal_Campaign_1571,CUST_0238,Renewal_Campaign,2024-05-12,Email,No Response,False,135,0
CAMP_Archive_Upgrade_Campaign_3541,CUST_0238,Archive_Upgrade_Campaign,2022-05-14,Email,Opened,False,381,0
CAMP_Upsell_Enterprise_Features_3072,CUST_0238,Upsell_Enterprise_Features,2023-01-16,Email,Opened,False,410,973
CAMP_New_Customer_Onboarding_2717,CUST_0238,New_Customer_Onboarding,2023-11-20,Phone,No Response,False,198,1464
CAMP_Archive_Upgrade_Campaign_5552,CUST_0239,Archive_Upgrade_Campaign,2024-03-13,Email,Clicked,False,386,0
CAMP_Q2_2024_Feature_Launch_8909,CUST_0239,Q2_2024_Feature_Launch,2022-08-11,LinkedIn,Opened,True,249,0
CAMP_Email_Security_Webinar_Series_5068,CUST_0239,Email_Security_Webinar_Series,2022-08-16,Direct Mail,Registered,False,413,0
CAMP_Renewal_Campaign_3790,CUST_0239,Renewal_Campaign,2022-09-23,Email,Clicked,False,132,0
CAMP_Q1_2024_Security_Awareness_3700,CUST_0240,Q1_2024_Security_Awareness,2023-12-04,Email,Opened,False,281,0
CAMP_Upsell_Enterprise_Features_5781,CUST_0240,Upsell_Enterprise_Features,2023-05-15,Webinar,Clicked,True,351,0
CAMP_Threat_Intelligence_Demo_5144,CUST_0243,Threat_Intelligence_Demo,2023-12-06,Phone,Opened,False,493,2384
CAMP_Archive_Upgrade_Campaign_4708,CUST_0243,Archive_Upgrade_Campaign,2023-01-11,Email,Clicked,False,64,0
CAMP_Q3_2024_Compliance_Focus_7037,CUST_0243,Q3_2024_Compliance_Focus,2024-03-22,Webinar,Registered,False,118,0
CAMP_New_Customer_Onboarding_4192,CUST_0244,New_Customer_Onboarding,2022-06-04,Direct Mail,Registered,False,360,0
CAMP_Renewal_Campaign_8436,CUST_0245,Renewal_Campaign,2022-12-09,Direct Mail,Registered,True,110,0
CAMP_Q2_2024_Feature_Launch_4876,CUST_0245,Q2_2024_Feature_Launch,2023-07-14,Email,Opened,False,202,0
CAMP_Upsell_Enterprise_Features_8135,CUST_0245,Upsell_Enterprise_Features,2024-05-13,Phone,No Response,True,103,0
CAMP_New_Customer_Onboarding_7002,CUST_0246,New_Customer_Onboarding,2023-03-23,Direct Mail,Opened,True,191,0
CAMP_Q2_2024_Feature_Launch_9620,CUST_0246,Q2_2024_Feature_Launch,2022-01-05,Webinar,Opened,False,125,0
CAMP_Archive_Upgrade_Campaign_8737,CUST_0247,Archive_Upgrade_Campaign,2024-04-20,Email,Clicked,True,157,0
CAMP_Q3_2024_Compliance_Focus_3270,CUST_0248,Q3_2024_Compliance_Focus,2022-10-02,Direct Mail,Clicked,False,263,0
CAMP_Renewal_Campaign_1418,CUST_0248,Renewal_Campaign,2023-06-15,Webinar,No Response,False,160,0
CAMP_Upsell_Enterprise_Features_6402,CUST_0248,Upsell_Enterprise_Features,2023-06-11,Phone,Registered,False,393,0
CAMP_Threat_Intelligence_Demo_3264,CUST_0249,Threat_Intelligence_Demo,2023-05-23,LinkedIn,Opened,False,329,0
CAMP_Renewal_Campaign_3594,CUST_0249,Renewal_Campaign,2022-11-10,Direct Mail,Clicked,False,266,551
CAMP_Email_Security_Webinar_Series_4710,CUST_0249,Email_Security_Webinar_Series,2023-04-28,Direct Mail,Opened,False,240,4296
CAMP_Renewal_Campaign_7945,CUST_0250,Renewal_Campaign,2023-01-28,LinkedIn,Clicked,False,279,0
CAMP_Threat_Intelligence_Demo_6326,CUST_0250,Threat_Intelligence_Demo,2022-01-12,Direct Mail,Opened,False,328,749
CAMP_Q3_2024_Compliance_Focus_7915,CUST_0250,Q3_2024_Compliance_Focus,2024-01-29,Direct Mail,Opened,True,377,940
CAMP_Archive_Upgrade_Campaign_9095,CUST_0250,Archive_Upgrade_Campaign,2022-06-18,Phone,Clicked,False,432,0
CAMP_Threat_Intelligence_Demo_7462,CUST_0251,Threat_Intelligence_Demo,2024-07-26,Direct Mail,Registered,False,317,0
CAMP_Threat_Intelligence_Demo_9107,CUST_0252,Threat_Intelligence_Demo,2023-04-30,Direct Mail,Clicked,False,462,0
CAMP_Q3_2024_Compliance_Focus_1472,CUST_0252,Q3_2024_Compliance_Focus,2023-01-26,LinkedIn,Registered,False,422,0
CAMP_Q1_2024_Security_Awareness_4434,CUST_0252,Q1_2024_Security_Awareness,2023-03-04,Phone,Clicked,True,416,0
CAMP_Upsell_Enterprise_Features_3960,CUST_0253,Upsell_Enterprise_Features,2023-05-26,Direct Mail,Opened,False,123,0
CAMP_Archive_Upgrade_Campaign_5628,CUST_0253,Archive_Upgrade_Campaign,2023-05-13,Email,Opened,False,239,0
CAMP_Upsell_Enterprise_Features_4162,CUST_0254,Upsell_Enterprise_Features,2023-02-01,Phone,Opened,False,85,1382
CAMP_Email_Security_Webinar_Series_4889,CUST_0254,Email_Security_Webinar_Series,2024-02-26,Direct Mail,Clicked,False,153,1884
CAMP_Renewal_Campaign_9175,CUST_0255,Renewal_Campaign,2022-07-03,Webinar,No Response,False,89,0
CAMP_Threat_Intelligence_Demo_8537,CUST_0255,Threat_Intelligence_Demo,2024-01-18,LinkedIn,Opened,False,145,0
CAMP_Q1_2024_Security_Awareness_4045,CUST_0256,Q1_2024_Security_Awareness,2022-06-19,LinkedIn,Registered,True,278,0
CAMP_Q2_2024_Feature_Launch_4130,CUST_0256,Q2_2024_Feature_Launch,2024-06-16,Webinar,Opened,True,117,0
CAMP_Q3_2024_Compliance_Focus_7992,CUST_0256,Q3_2024_Compliance_Focus,2022-08-30,Webinar,No Response,False,142,0
CAMP_Threat_Intelligence_Demo_5566,CUST_0256,Threat_Intelligence_Demo,2024-03-12,Phone,Clicked,False,55,0
CAMP_Email_Security_Webinar_Series_3768,CUST_0257,Email_Security_Webinar_Series,2022-06-09,Email,Clicked,False,452,0
CAMP_Renewal_Campaign_9845,CUST_0257,Renewal_Campaign,2022-11-12,Direct Mail,Opened,False,112,1587
CAMP_Upsell_Enterprise_Features_3044,CUST_0258,Upsell_Enterprise_Features,2023-05-28,LinkedIn,Registered,False,473,0
CAMP_Q2_2024_Feature_Launch_4533,CUST_0258,Q2_2024_Feature_Launch,2023-11-01,Phone,Clicked,False,304,0
CAMP_Q1_2024_Security_Awareness_6582,CUST_0259,Q1_2024_Security_Awareness,2022-02-12,LinkedIn,Opened,False,321,0
CAMP_Q3_2024_Compliance_Focus_7369,CUST_0259,Q3_2024_Compliance_Focus,2022-09-22,Webinar,Clicked,False,262,0
CAMP_Upsell_Enterprise_Features_5664,CUST_0259,Upsell_Enterprise_Features,2022-02-24,Webinar,Clicked,True,322,0
CAMP_New_Customer_Onboarding_4683,CUST_0259,New_Customer_Onboarding,2023-07-27,Phone,Clicked,False,86,0
CAMP_Archive_Upgrade_Campaign_9475,CUST_0260,Archive_Upgrade_Campaign,2022-12-21,Webinar,Opened,False,436,0
CAMP_Email_Security_Webinar_Series_9620,CUST_0260,Email_Security_Webinar_Series,2022-04-14,Email,Registered,False,404,0
CAMP_New_Customer_Onboarding_9424,CUST_0260,New_Customer_Onboarding,2022-06-15,LinkedIn,Opened,False,169,0
CAMP_Q3_2024_Compliance_Focus_1550,CUST_0260,Q3_2024_Compliance_Focus,2022-06-10,Email,Opened,False,135,0
CAMP_Renewal_Campaign_1569,CUST_0260,Renewal_Campaign,2024-02-07,Direct Mail,Opened,False,463,0
CAMP_New_Customer_Onboarding_1644,CUST_0261,New_Customer_Onboarding,2023-12-12,Phone,Registered,True,179,0
CAMP_Threat_Intelligence_Demo_8642,CUST_0262,Threat_Intelligence_Demo,2024-01-12,Phone,Opened,False,373,0
CAMP_Upsell_Enterprise_Features_7707,CUST_0263,Upsell_Enterprise_Features,2023-11-09,Webinar,Opened,True,445,0
CAMP_Archive_Upgrade_Campaign_6590,CUST_0264,Archive_Upgrade_Campaign,2024-02-23,Webinar,Clicked,False,185,0
CAMP_Q2_2024_Feature_Launch_2434,CUST_0264,Q2_2024_Feature_Launch,2022-11-08,Email,Opened,True,357,0
CAMP_Threat_Intelligence_Demo_9687,CUST_0264,Threat_Intelligence_Demo,2023-12-25,Webinar,Registered,False,432,0
CAMP_Upsell_Enterprise_Features_8680,CUST_0264,Upsell_Enterprise_Features,2024-07-27,Phone,Opened,False,76,0
CAMP_Q1_2024_Security_Awareness_9587,CUST_0264,Q1_2024_Security_Awareness,2023-02-10,Webinar,Clicked,True,222,0
CAMP_Email_Security_Webinar_Series_1445,CUST_0265,Email_Security_Webinar_Series,2024-02-21,Email,Opened,False,88,0
CAMP_New_Customer_Onboarding_5163,CUST_0265,New_Customer_Onboarding,2023-12-07,Email,No Response,False,181,0
CAMP_Q3_2024_Compliance_Focus_7119,CUST_0266,Q3_2024_Compliance_Focus,2023-01-21,Direct Mail,Opened,True,117,0
CAMP_Q1_2024_Security_Awareness_5127,CUST_0266,Q1_2024_Security_Awareness,2022-07-16,LinkedIn,Opened,False,99,0
CAMP_Email_Security_Webinar_Series_9887,CUST_0266,Email_Security_Webinar_Series,2022-04-21,LinkedIn,Opened,False,319,0
CAMP_Renewal_Campaign_8708,CUST_0267,Renewal_Campaign,2022-03-07,Email,Registered,False,59,0
CAMP_Q2_2024_Feature_Launch_2710,CUST_0268,Q2_2024_Feature_Launch,2022-02-16,Webinar,Registered,False,469,0
CAMP_Archive_Upgrade_Campaign_6541,CUST_0268,Archive_Upgrade_Campaign,2023-09-21,LinkedIn,Clicked,False,255,0
CAMP_Email_Security_Webinar_Series_6159,CUST_0268,Email_Security_Webinar_Series,2022-03-09,Webinar,No Response,False,111,0
CAMP_New_Customer_Onboarding_8242,CUST_0269,New_Customer_Onboarding,2022-10-30,Webinar,Clicked,False,196,0
CAMP_Upsell_Enterprise_Features_2270,CUST_0269,Upsell_Enterprise_Features,2024-01-15,Email,Registered,False,60,0
CAMP_Q1_2024_Security_Awareness_6110,CUST_0269,Q1_2024_Security_Awareness,2022-12-22,Phone,Clicked,True,290,0
CAMP_Q1_2024_Security_Awareness_4539,CUST_0270,Q1_2024_Security_Awareness,2024-05-30,Phone,Opened,False,328,4019
CAMP_Q3_2024_Compliance_Focus_5088,CUST_0270,Q3_2024_Compliance_Focus,2023-09-03,Webinar,No Response,False,384,409
CAMP_Q2_2024_Feature_Launch_2439,CUST_0270,Q2_2024_Feature_Launch,2024-03-26,Direct Mail,No Response,True,354,0
CAMP_Threat_Intelligence_Demo_7762,CUST_0270,Threat_Intelligence_Demo,2022-02-04,LinkedIn,No Response,False,138,0
CAMP_Archive_Upgrade_Campaign_2336,CUST_0270,Archive_Upgrade_Campaign,2022-07-21,Direct Mail,Registered,False,173,0
CAMP_Upsell_Enterprise_Features_8391,CUST_0270,Upsell_Enterprise_Features,2022-09-30,Phone,Opened,False,130,0
CAMP_Renewal_Campaign_4989,CUST_0270,Renewal_Campaign,2023-08-24,Webinar,Opened,True,385,0
CAMP_Email_Security_Webinar_Series_3202,CUST_0270,Email_Security_Webinar_Series,2022-04-13,Direct Mail,Clicked,False,448,0
CAMP_Q2_2024_Feature_Launch_7402,CUST_0271,Q2_2024_Feature_Launch,2023-07-08,Email,Opened,True,397,0
CAMP_Threat_Intelligence_Demo_2011,CUST_0271,Threat_Intelligence_Demo,2023-10-07,Direct Mail,Opened,False,137,0
CAMP_Email_Security_Webinar_Series_4611,CUST_0271,Email_Security_Webinar_Series,2022-11-19,Email,Opened,False,354,0
CAMP_Renewal_Campaign_4369,CUST_0271,Renewal_Campaign,2024-04-12,LinkedIn,Clicked,True,219,0
CAMP_Threat_Intelligence_Demo_3078,CUST_0272,Threat_Intelligence_Demo,2023-02-14,LinkedIn,Clicked,False,380,0
CAMP_Email_Security_Webinar_Series_9353,CUST_0272,Email_Security_Webinar_Series,2022-07-11,Direct Mail,No Response,False,404,0
CAMP_Archive_Upgrade_Campaign_9266,CUST_0272,Archive_Upgrade_Campaign,2024-06-28,Webinar,Opened,True,301,4392
CAMP_Renewal_Campaign_7781,CUST_0273,Renewal_Campaign,2022-05-04,Direct Mail,No Response,False,441,0
CAMP_Q2_2024_Feature_Launch_4819,CUST_0273,Q2_2024_Feature_Launch,2024-04-05,Webinar,Clicked,False,143,1485
CAMP_Archive_Upgrade_Campaign_4442,CUST_0273,Archive_Upgrade_Campaign,2023-07-11,Direct Mail,Opened,False,262,0
CAMP_Threat_Intelligence_Demo_9733,CUST_0274,Threat_Intelligence_Demo,2023-12-27,Phone,Registered,False,441,0
CAMP_Q1_2024_Security_Awareness_5523,CUST_0274,Q1_2024_Security_Awareness,2024-02-07,Email,Clicked,False,93,0
CAMP_Q2_2024_Feature_Launch_5696,CUST_0274,Q2_2024_Feature_Launch,2022-12-24,Phone,Clicked,False,367,0
CAMP_Upsell_Enterprise_Features_9661,CUST_0275,Upsell_Enterprise_Features,2022-11-01,LinkedIn,Opened,True,395,0
CAMP_Archive_Upgrade_Campaign_6611,CUST_0275,Archive_Upgrade_Campaign,2024-01-30,Email,Clicked,True,427,0
CAMP_Q3_2024_Compliance_Focus_2280,CUST_0275,Q3_2024_Compliance_Focus,2023-09-27,Direct Mail,Clicked,False,389,1737
CAMP_Threat_Intelligence_Demo_4914,CUST_0276,Threat_Intelligence_Demo,2024-07-11,LinkedIn,Registered,False,90,0
CAMP_Email_Security_Webinar_Series_5899,CUST_0276,Email_Security_Webinar_Series,2023-01-27,Webinar,Clicked,False,447,0
CAMP_Q3_2024_Compliance_Focus_9174,CUST_0276,Q3_2024_Compliance_Focus,2023-09-27,Direct Mail,Opened,False,273,0
CAMP_Renewal_Campaign_2968,CUST_0277,Renewal_Campaign,2022-09-04,Webinar,No Response,False,333,0
CAMP_Archive_Upgrade_Campaign_7618,CUST_0277,Archive_Upgrade_Campaign,2024-01-19,Email,Opened,False,215,0
CAMP_Q2_2024_Feature_Launch_5074,CUST_0277,Q2_2024_Feature_Launch,2024-03-25,Email,Opened,False,99,0
CAMP_Upsell_Enterprise_Features_5858,CUST_0277,Upsell_Enterprise_Features,2023-10-04,Phone,Opened,True,429,2036
CAMP_Email_Security_Webinar_Series_2322,CUST_0277,Email_Security_Webinar_Series,2022-12-13,Email,Registered,False,75,0
CAMP_Q3_2024_Compliance_Focus_3298,CUST_0279,Q3_2024_Compliance_Focus,2022-06-30,Direct Mail,Clicked,False,353,0
CAMP_Archive_Upgrade_Campaign_9560,CUST_0279,Archive_Upgrade_Campaign,2022-04-16,LinkedIn,No Response,False,81,0
CAMP_Q2_2024_Feature_Launch_3120,CUST_0280,Q2_2024_Feature_Launch,2023-01-16,Direct Mail,No Response,True,102,4820
CAMP_Q1_2024_Security_Awareness_3775,CUST_0281,Q1_2024_Security_Awareness,2023-12-21,Phone,Registered,True,404,0
CAMP_Threat_Intelligence_Demo_9308,CUST_0281,Threat_Intelligence_Demo,2022-06-10,Direct Mail,Opened,False,236,0
CAMP_Q1_2024_Security_Awareness_5225,CUST_0282,Q1_2024_Security_Awareness,2022-12-09,Phone,Opened,False,235,0
CAMP_Archive_Upgrade_Campaign_5625,CUST_0282,Archive_Upgrade_Campaign,2022-10-06,Webinar,Registered,True,102,273
CAMP_Q2_2024_Feature_Launch_8245,CUST_0282,Q2_2024_Feature_Launch,2023-01-16,Direct Mail,Opened,False,453,397
CAMP_Upsell_Enterprise_Features_6341,CUST_0282,Upsell_Enterprise_Features,2023-04-05,Email,Opened,False,412,0
CAMP_Renewal_Campaign_4630,CUST_0283,Renewal_Campaign,2023-04-18,Phone,Registered,False,68,0
CAMP_Threat_Intelligence_Demo_6955,CUST_0283,Threat_Intelligence_Demo,2022-08-20,LinkedIn,Opened,False,322,0
CAMP_Q2_2024_Feature_Launch_9478,CUST_0284,Q2_2024_Feature_Launch,2024-03-22,Email,Clicked,False,156,0
CAMP_Threat_Intelligence_Demo_7120,CUST_0284,Threat_Intelligence_Demo,2022-05-26,Phone,Registered,True,496,656
CAMP_Q3_2024_Compliance_Focus_5394,CUST_0285,Q3_2024_Compliance_Focus,2024-05-14,Phone,Registered,False,301,312
CAMP_New_Customer_Onboarding_8395,CUST_0285,New_Customer_Onboarding,2022-03-05,LinkedIn,Clicked,True,344,0
CAMP_Q2_2024_Feature_Launch_8140,CUST_0286,Q2_2024_Feature_Launch,2023-01-06,LinkedIn,Opened,False,110,0
CAMP_Q1_2024_Security_Awareness_4228,CUST_0286,Q1_2024_Security_Awareness,2024-06-17,Direct Mail,Opened,False,238,261
CAMP_Q3_2024_Compliance_Focus_7078,CUST_0286,Q3_2024_Compliance_Focus,2022-11-09,Webinar,No Response,False,145,0
CAMP_Threat_Intelligence_Demo_7252,CUST_0287,Threat_Intelligence_Demo,2024-07-29,Phone,No Response,False,304,0
CAMP_New_Customer_Onboarding_7863,CUST_0287,New_Customer_Onboarding,2023-04-29,Webinar,Opened,False,394,0
CAMP_New_Customer_Onboarding_8223,CUST_0288,New_Customer_Onboarding,2022-06-01,Direct Mail,Opened,False,335,0
CAMP_Q3_2024_Compliance_Focus_1537,CUST_0288,Q3_2024_Compliance_Focus,2023-03-10,LinkedIn,No Response,False,421,0
CAMP_Renewal_Campaign_6956,CUST_0288,Renewal_Campaign,2023-01-14,Email,Opened,True,216,0
CAMP_New_Customer_Onboarding_3037,CUST_0289,New_Customer_Onboarding,2024-04-19,Phone,No Response,False,354,0
CAMP_Threat_Intelligence_Demo_9161,CUST_0289,Threat_Intelligence_Demo,2022-03-05,LinkedIn,No Response,False,384,0
CAMP_Q1_2024_Security_Awareness_2331,CUST_0289,Q1_2024_Security_Awareness,2024-07-15,Email,Registered,True,453,0
CAMP_Q3_2024_Compliance_Focus_3186,CUST_0290,Q3_2024_Compliance_Focus,2023-02-04,LinkedIn,Clicked,False,491,0
CAMP_Email_Security_Webinar_Series_7874,CUST_0293,Email_Security_Webinar_Series,2024-06-06,Phone,Clicked,False,140,0
CAMP_Email_Security_Webinar_Series_2923,CUST_0294,Email_Security_Webinar_Series,2023-06-03,Email,Opened,False,396,0
CAMP_Q3_2024_Compliance_Focus_8272,CUST_0294,Q3_2024_Compliance_Focus,2022-05-24,Direct Mail,Opened,True,87,0
CAMP_Q2_2024_Feature_Launch_7669,CUST_0295,Q2_2024_Feature_Launch,2022-03-10,Direct Mail,Opened,False,423,0
CAMP_Archive_Upgrade_Campaign_5913,CUST_0296,Archive_Upgrade_Campaign,2024-01-02,Email,No Response,False,362,0
CAMP_Q1_2024_Security_Awareness_1393,CUST_0296,Q1_2024_Security_Awareness,2022-12-19,Direct Mail,No Response,False,108,0
CAMP_Q3_2024_Compliance_Focus_1923,CUST_0297,Q3_2024_Compliance_Focus,2023-10-01,Webinar,Opened,True,141,0
CAMP_Archive_Upgrade_Campaign_6818,CUST_0299,Archive_Upgrade_Campaign,2024-03-09,LinkedIn,Clicked,True,399,3707
CAMP_Renewal_Campaign_1261,CUST_0299,Renewal_Campaign,2024-05-21,Phone,Opened,False,255,0
CAMP_Q3_2024_Compliance_Focus_9867,CUST_0300,Q3_2024_Compliance_Focus,2022-12-15,Email,Registered,False,436,0
CAMP_Renewal_Campaign_2826,CUST_0301,Renewal_Campaign,2022-03-20,Phone,Registered,False,307,0
CAMP_Threat_Intelligence_Demo_3363,CUST_0301,Threat_Intelligence_Demo,2024-01-22,Phone,Opened,False,91,0
CAMP_New_Customer_Onboarding_7745,CUST_0302,New_Customer_Onboarding,2022-09-07,Webinar,Clicked,True,194,0
CAMP_New_Customer_Onboarding_2437,CUST_0303,New_Customer_Onboarding,2022-07-24,LinkedIn,No Response,False,117,0
CAMP_Q2_2024_Feature_Launch_2636,CUST_0304,Q2_2024_Feature_Launch,2022-08-22,Phone,Registered,False,351,0
CAMP_Q2_2024_Feature_Launch_3407,CUST_0305,Q2_2024_Feature_Launch,2022-01-18,Direct Mail,Opened,False,332,0
CAMP_Q3_2024_Compliance_Focus_2953,CUST_0305,Q3_2024_Compliance_Focus,2023-06-29,Direct Mail,Clicked,True,441,3255
CAMP_New_Customer_Onboarding_1908,CUST_0305,New_Customer_Onboarding,2023-08-05,Phone,Opened,False,126,0
CAMP_Email_Security_Webinar_Series_7154,CUST_0305,Email_Security_Webinar_Series,2024-02-05,Email,No Response,False,240,0
CAMP_Q3_2024_Compliance_Focus_4181,CUST_0306,Q3_2024_Compliance_Focus,2022-05-13,Webinar,Clicked,True,96,0
CAMP_New_Customer_Onboarding_9665,CUST_0306,New_Customer_Onboarding,2023-10-01,Phone,Opened,False,455,0
CAMP_Archive_Upgrade_Campaign_1427,CUST_0306,Archive_Upgrade_Campaign,2024-03-26,LinkedIn,Opened,False,228,0
CAMP_Q2_2024_Feature_Launch_9353,CUST_0308,Q2_2024_Feature_Launch,2023-11-03,Email,Registered,False,226,1375
CAMP_Q3_2024_Compliance_Focus_9756,CUST_0309,Q3_2024_Compliance_Focus,2022-09-19,Phone,No Response,False,447,0
CAMP_Renewal_Campaign_1512,CUST_0309,Renewal_Campaign,2022-12-24,Email,Registered,False,162,0
CAMP_Email_Security_Webinar_Series_5627,CUST_0309,Email_Security_Webinar_Series,2024-06-05,Email,Opened,False,189,0
CAMP_Email_Security_Webinar_Series_5889,CUST_0310,Email_Security_Webinar_Series,2023-05-23,Webinar,Opened,False,79,0
CAMP_Upsell_Enterprise_Features_5509,CUST_0310,Upsell_Enterprise_Features,2024-05-04,Direct Mail,Opened,False,465,0
CAMP_Renewal_Campaign_6368,CUST_0311,Renewal_Campaign,2022-07-16,Phone,No Response,False,329,89
CAMP_Q2_2024_Feature_Launch_8695,CUST_0311,Q2_2024_Feature_Launch,2023-01-27,Direct Mail,Registered,False,492,0
CAMP_Q2_2024_Feature_Launch_8735,CUST_0312,Q2_2024_Feature_Launch,2023-10-08,Email,Opened,False,100,0
CAMP_Q3_2024_Compliance_Focus_5324,CUST_0312,Q3_2024_Compliance_Focus,2023-07-10,Webinar,Opened,False,444,1085
CAMP_Renewal_Campaign_5762,CUST_0312,Renewal_Campaign,2023-10-16,Email,Opened,False,363,0
CAMP_Archive_Upgrade_Campaign_6911,CUST_0312,Archive_Upgrade_Campaign,2024-01-31,Phone,Clicked,False,85,0
CAMP_Q3_2024_Compliance_Focus_6397,CUST_0314,Q3_2024_Compliance_Focus,2022-12-16,LinkedIn,Opened,True,498,0
CAMP_Q1_2024_Security_Awareness_7262,CUST_0314,Q1_2024_Security_Awareness,2022-08-11,LinkedIn,Clicked,False,214,0
CAMP_Renewal_Campaign_6446,CUST_0314,Renewal_Campaign,2022-09-22,Direct Mail,Opened,False,121,0
CAMP_Email_Security_Webinar_Series_3093,CUST_0315,Email_Security_Webinar_Series,2023-11-01,Webinar,Clicked,False,345,0
CAMP_Q1_2024_Security_Awareness_2189,CUST_0316,Q1_2024_Security_Awareness,2023-02-04,Webinar,No Response,True,350,0
CAMP_Archive_Upgrade_Campaign_3513,CUST_0316,Archive_Upgrade_Campaign,2023-10-29,Webinar,Registered,False,258,0
CAMP_New_Customer_Onboarding_5452,CUST_0317,New_Customer_Onboarding,2023-04-27,Email,Opened,False,202,0
CAMP_Q1_2024_Security_Awareness_6400,CUST_0317,Q1_2024_Security_Awareness,2024-07-13,Webinar,No Response,False,256,0
CAMP_Q3_2024_Compliance_Focus_4129,CUST_0317,Q3_2024_Compliance_Focus,2023-08-24,Webinar,Opened,False,60,0
CAMP_Renewal_Campaign_1048,CUST_0317,Renewal_Campaign,2024-02-19,LinkedIn,No Response,False,460,0
CAMP_Email_Security_Webinar_Series_2626,CUST_0317,Email_Security_Webinar_Series,2023-05-15,Email,No Response,False,131,0
CAMP_Q2_2024_Feature_Launch_5338,CUST_0317,Q2_2024_Feature_Launch,2023-02-18,LinkedIn,Clicked,False,111,0
CAMP_Archive_Upgrade_Campaign_4052,CUST_0317,Archive_Upgrade_Campaign,2024-03-24,Email,Registered,False,406,0
CAMP_Renewal_Campaign_5420,CUST_0318,Renewal_Campaign,2022-04-15,Webinar,No Response,False,425,0
